id,title,genres,year,genres_list,tag_soup
8195,"Avventura, L' (Adventure, The)",Drama|Mystery|Romance,1960.0,"['Drama', 'Mystery', 'Romance']",drama drama drama mystery mystery mystery romance romance romance
8196,Beyond the Valley of the Dolls,Comedy|Horror,1970.0,"['Comedy', 'Horror']",comedy comedy comedy horror horror horror
8197,Hiroshima Mon Amour,Drama|Romance|War,1959.0,"['Drama', 'Romance', 'War']",drama drama drama romance romance romance war war war
8199,Ugetsu (Ugetsu monogatari),Drama|Thriller,1953.0,"['Drama', 'Thriller']",drama drama drama thriller thriller thriller
8207,"Day of the Jackal, The",Crime|Thriller,1973.0,"['Crime', 'Thriller']",crime crime crime thriller thriller thriller
8225,Night of the Living Dead,Horror,1990.0,['Horror'],horror horror horror
8228,"Maltese Falcon, The (a.k.a. Dangerous Female)",Mystery,1931.0,['Mystery'],mystery mystery mystery
8232,I Love You Again,Comedy|Drama,1940.0,"['Comedy', 'Drama']",comedy comedy comedy drama drama drama
8235,Safety Last!,Action|Comedy|Romance,1923.0,"['Action', 'Comedy', 'Romance']",action action action comedy comedy comedy romance romance romance
8236,While the City Sleeps,Drama|Film-Noir,1956.0,"['Drama', 'Film-Noir']",drama drama drama film-noir film-noir film-noir
8238,Little Murders,Comedy|Crime,1971.0,"['Comedy', 'Crime']",comedy comedy comedy crime crime crime
8239,Viridiana,Comedy|Drama,1961.0,"['Comedy', 'Drama']",comedy comedy comedy drama drama drama
8241,Masterminds,Action|Comedy|Thriller,1997.0,"['Action', 'Comedy', 'Thriller']",action action action comedy comedy comedy thriller thriller thriller
8253,Lupin III: The Castle Of Cagliostro (Rupan sansei: Kariosutoro no shiro),Action|Adventure|Animation|Comedy|Crime|Mystery,1979.0,"['Action', 'Adventure', 'Animation', 'Comedy', 'Crime', 'Mystery']",action action action adventure adventure adventure animation animation animation comedy comedy comedy crime crime crime mystery mystery mystery
8254,Arizona Dream,Comedy|Drama|Fantasy|Romance,1993.0,"['Comedy', 'Drama', 'Fantasy', 'Romance']",comedy comedy comedy drama drama drama fantasy fantasy fantasy romance romance romance
8261,3 Women (Three Women),Drama,1977.0,['Drama'],drama drama drama
8264,Grey Gardens,Documentary,1975.0,['Documentary'],documentary documentary documentary
8266,Purple Rain,Drama|Musical,1984.0,"['Drama', 'Musical']",drama drama drama musical musical musical
8268,Point of No Return,Action|Thriller,1993.0,"['Action', 'Thriller']",action action action thriller thriller thriller
8270,"Hairdresser's Husband, The (Le mari de la coiffeuse)",Comedy|Drama|Romance,1990.0,"['Comedy', 'Drama', 'Romance']",comedy comedy comedy drama drama drama romance romance romance
8275,College,Comedy,1927.0,['Comedy'],comedy comedy comedy
8290,Mitchell,Action|Crime,1975.0,"['Action', 'Crime']",action action action crime crime crime
8293,Used People,Comedy|Drama,1992.0,"['Comedy', 'Drama']",comedy comedy comedy drama drama drama
8302,"Front Page, The",Comedy|Drama|Romance,1931.0,"['Comedy', 'Drama', 'Romance']",comedy comedy comedy drama drama drama romance romance romance
8327,Dolls,Drama|Romance,2002.0,"['Drama', 'Romance']",drama drama drama romance romance romance
8331,"Man Who Came to Dinner, The",Comedy,1942.0,['Comedy'],comedy comedy comedy
8335,Make Way for Tomorrow,Drama,1937.0,['Drama'],drama drama drama
8336,"Major and the Minor, The",Comedy|Romance,1942.0,"['Comedy', 'Romance']",comedy comedy comedy romance romance romance
8337,"Caine Mutiny, The",Drama|War,1954.0,"['Drama', 'War']",drama drama drama war war war
8338,Black Narcissus,Drama,1947.0,['Drama'],drama drama drama
8340,Escape from Alcatraz,Drama|Thriller,1979.0,"['Drama', 'Thriller']",drama drama drama thriller thriller thriller
8341,Oliver Twist,Adventure|Crime|Drama,1948.0,"['Adventure', 'Crime', 'Drama']",adventure adventure adventure crime crime crime drama drama drama
8360,Shrek 2,Adventure|Animation|Children|Comedy|Musical|Romance,2004.0,"['Adventure', 'Animation', 'Children', 'Comedy', 'Musical', 'Romance']",adventure adventure adventure animation animation animation children children children comedy comedy comedy musical musical musical romance romance romance
8361,"Day After Tomorrow, The",Action|Adventure|Drama|Sci-Fi|Thriller,2004.0,"['Action', 'Adventure', 'Drama', 'Sci-Fi', 'Thriller']",action action action adventure adventure adventure drama drama drama sci-fi sci-fi sci-fi thriller thriller thriller
8362,Raising Helen,Comedy|Drama|Romance,2004.0,"['Comedy', 'Drama', 'Romance']",comedy comedy comedy drama drama drama romance romance romance
8363,Soul Plane,Comedy,2004.0,['Comedy'],comedy comedy comedy
8364,Baadasssss! (How to Get the Man's Foot Outta Your Ass),Drama,2003.0,['Drama'],drama drama drama
8366,Saved!,Comedy|Drama,2004.0,"['Comedy', 'Drama']",comedy comedy comedy drama drama drama
8368,Harry Potter and the Prisoner of Azkaban,Adventure|Fantasy|IMAX,2004.0,"['Adventure', 'Fantasy', 'IMAX']",adventure adventure adventure fantasy fantasy fantasy imax imax imax
8369,Mindhunters,Action|Crime|Horror|Mystery|Thriller,2004.0,"['Action', 'Crime', 'Horror', 'Mystery', 'Thriller']",action action action crime crime crime horror horror horror mystery mystery mystery thriller thriller thriller
8370,"Blind Swordsman: Zatoichi, The (Zatôichi)",Action|Comedy|Crime|Drama,2003.0,"['Action', 'Comedy', 'Crime', 'Drama']",action action action comedy comedy comedy crime crime crime drama drama drama
8371,"Chronicles of Riddick, The",Action|Sci-Fi|Thriller,2004.0,"['Action', 'Sci-Fi', 'Thriller']",action action action sci-fi sci-fi sci-fi thriller thriller thriller
8372,Garfield: The Movie,Animation|Children|Comedy,2004.0,"['Animation', 'Children', 'Comedy']",animation animation animation children children children comedy comedy comedy
8373,"Stepford Wives, The",Comedy|Fantasy|Thriller,2004.0,"['Comedy', 'Fantasy', 'Thriller']",comedy comedy comedy fantasy fantasy fantasy thriller thriller thriller
8375,"Hunting of the President, The",Documentary,2004.0,['Documentary'],documentary documentary documentary
8376,Napoleon Dynamite,Comedy,2004.0,['Comedy'],comedy comedy comedy
8378,"Doctor, The",Drama,1991.0,['Drama'],drama drama drama
8379,"Dresser, The",Drama,1983.0,['Drama'],drama drama drama
8380,Father Hood,Comedy,1993.0,['Comedy'],comedy comedy comedy
8382,Hello Again,Comedy,1987.0,['Comedy'],comedy comedy comedy
8383,Hope Springs,Comedy|Romance,2003.0,"['Comedy', 'Romance']",comedy comedy comedy romance romance romance
8385,Lover Come Back,Comedy|Romance,1961.0,"['Comedy', 'Romance']",comedy comedy comedy romance romance romance
8387,Police Academy: Mission to Moscow,Comedy|Crime,1994.0,"['Comedy', 'Crime']",comedy comedy comedy crime crime crime
8391,Big Wednesday,Comedy|Drama,1978.0,"['Comedy', 'Drama']",comedy comedy comedy drama drama drama
8402,Book of Love,Comedy|Romance,1990.0,"['Comedy', 'Romance']",comedy comedy comedy romance romance romance
8405,Hour of the Wolf (Vargtimmen),Drama|Horror,1968.0,"['Drama', 'Horror']",drama drama drama horror horror horror
8410,Suddenly,Crime|Drama|Film-Noir,1954.0,"['Crime', 'Drama', 'Film-Noir']",crime crime crime drama drama drama film-noir film-noir film-noir
8424,"Divorcee, The",Drama|Romance,1930.0,"['Drama', 'Romance']",drama drama drama romance romance romance
8425,Meet the Applegates,Comedy,1991.0,['Comedy'],comedy comedy comedy
8426,Robot Carnival (Roboto kânibauru),Animation|Comedy|Drama|Fantasy|Sci-Fi,1987.0,"['Animation', 'Comedy', 'Drama', 'Fantasy', 'Sci-Fi']",animation animation animation comedy comedy comedy drama drama drama fantasy fantasy fantasy sci-fi sci-fi sci-fi
8427,Americathon,Comedy|Sci-Fi,1979.0,"['Comedy', 'Sci-Fi']",comedy comedy comedy sci-fi sci-fi sci-fi
8446,Sands of Iwo Jima,Action|Drama|Romance|War,1949.0,"['Action', 'Drama', 'Romance', 'War']",action action action drama drama drama romance romance romance war war war
8447,This Island Earth,Sci-Fi,1955.0,['Sci-Fi'],sci-fi sci-fi sci-fi
8450,Anthony Adverse,Adventure|Romance,1936.0,"['Adventure', 'Romance']",adventure adventure adventure romance romance romance
8451,Blackboard Jungle,Drama,1955.0,['Drama'],drama drama drama
8454,Luna Papa,Comedy|Drama|Fantasy,1999.0,"['Comedy', 'Drama', 'Fantasy']",comedy comedy comedy drama drama drama fantasy fantasy fantasy
8456,Investigation of a Citizen Above Suspicion (Indagine su un cittadino al di sopra di ogni sospetto),Crime|Drama|Thriller,1970.0,"['Crime', 'Drama', 'Thriller']",crime crime crime drama drama drama thriller thriller thriller
8458,To Each His Own,Drama,1946.0,['Drama'],drama drama drama
8459,"Heiress, The",Drama|Romance,1949.0,"['Drama', 'Romance']",drama drama drama romance romance romance
8461,Dragon Seed,Drama|War,1944.0,"['Drama', 'War']",drama drama drama war war war
8462,Executive Suite,Drama,1954.0,['Drama'],drama drama drama
8463,Johnny Belinda,Drama,1948.0,['Drama'],drama drama drama
8464,Super Size Me,Comedy|Documentary|Drama,2004.0,"['Comedy', 'Documentary', 'Drama']",comedy comedy comedy documentary documentary documentary drama drama drama
8465,Johnny Eager,Crime|Drama|Film-Noir|Romance,1942.0,"['Crime', 'Drama', 'Film-Noir', 'Romance']",crime crime crime drama drama drama film-noir film-noir film-noir romance romance romance
8477,"Jetée, La",Romance|Sci-Fi,1962.0,"['Romance', 'Sci-Fi']",romance romance romance sci-fi sci-fi sci-fi
8481,Northwest Passage,Action|Adventure|Drama|Romance|Thriller|Western,1940.0,"['Action', 'Adventure', 'Drama', 'Romance', 'Thriller', 'Western']",action action action adventure adventure adventure drama drama drama romance romance romance thriller thriller thriller western western western
8482,"Picture of Dorian Gray, The",Drama|Fantasy|Horror,1945.0,"['Drama', 'Fantasy', 'Horror']",drama drama drama fantasy fantasy fantasy horror horror horror
8484,"Human Condition I, The (Ningen no joken I)",Drama|War,1959.0,"['Drama', 'War']",drama drama drama war war war
8487,Please Don't Eat the Daisies,Children|Comedy|Musical,1960.0,"['Children', 'Comedy', 'Musical']",children children children comedy comedy comedy musical musical musical
8491,White Heat,Crime|Drama|Film-Noir,1949.0,"['Crime', 'Drama', 'Film-Noir']",crime crime crime drama drama drama film-noir film-noir film-noir
8492,"Christmas Carol, A (Scrooge)",Drama|Fantasy,1951.0,"['Drama', 'Fantasy']",drama drama drama fantasy fantasy fantasy
8493,Memphis Belle,Action|Drama|War,1990.0,"['Action', 'Drama', 'War']",action action action drama drama drama war war war
8494,"Cincinnati Kid, The",Drama,1965.0,['Drama'],drama drama drama
8495,Animal Factory,Crime|Drama,2000.0,"['Crime', 'Drama']",crime crime crime drama drama drama
8500,Godzilla vs. Mechagodzilla (Gojira tai Mekagojira),Action|Horror|Sci-Fi,1974.0,"['Action', 'Horror', 'Sci-Fi']",action action action horror horror horror sci-fi sci-fi sci-fi
8501,"Hitcher, The",Action|Thriller,1986.0,"['Action', 'Thriller']",action action action thriller thriller thriller
8502,Show Boat,Drama|Musical|Romance,1951.0,"['Drama', 'Musical', 'Romance']",drama drama drama musical musical musical romance romance romance
8506,Fear X,Mystery|Thriller,2003.0,"['Mystery', 'Thriller']",mystery mystery mystery thriller thriller thriller
8507,Freaks,Crime|Drama|Horror,1932.0,"['Crime', 'Drama', 'Horror']",crime crime crime drama drama drama horror horror horror
8511,"Immigrant, The",Comedy,1917.0,['Comedy'],comedy comedy comedy
8512,Silent Movie,Comedy,1976.0,['Comedy'],comedy comedy comedy
8518,Anna Christie,Drama,1930.0,['Drama'],drama drama drama
8521,Dr. Jekyll and Mr. Hyde,Drama|Horror,1931.0,"['Drama', 'Horror']",drama drama drama horror horror horror
8526,Around the World in 80 Days,Adventure|Children|Comedy,2004.0,"['Adventure', 'Children', 'Comedy']",adventure adventure adventure children children children comedy comedy comedy
8528,Dodgeball: A True Underdog Story,Comedy,2004.0,['Comedy'],comedy comedy comedy
8529,"Terminal, The",Comedy|Drama|Romance,2004.0,"['Comedy', 'Drama', 'Romance']",comedy comedy comedy drama drama drama romance romance romance
8530,Dear Frankie,Drama|Romance,2004.0,"['Drama', 'Romance']",drama drama drama romance romance romance
8531,White Chicks,Action|Comedy|Crime,2004.0,"['Action', 'Comedy', 'Crime']",action action action comedy comedy comedy crime crime crime
8532,"Door in the Floor, The",Drama,2004.0,['Drama'],drama drama drama
8533,"Notebook, The",Drama|Romance,2004.0,"['Drama', 'Romance']",drama drama drama romance romance romance
8534,Two Brothers (Deux frères),Adventure|Children|Drama,2004.0,"['Adventure', 'Children', 'Drama']",adventure adventure adventure children children children drama drama drama
8535,De-Lovely,Drama|Musical,2004.0,"['Drama', 'Musical']",drama drama drama musical musical musical
8542,"Day at the Races, A",Comedy|Musical,1937.0,"['Comedy', 'Musical']",comedy comedy comedy musical musical musical
8571,Bob & Carol & Ted & Alice,Comedy|Drama,1969.0,"['Comedy', 'Drama']",comedy comedy comedy drama drama drama
8574,"Claymation Christmas Celebration, A",Animation|Children|Comedy|Musical,1987.0,"['Animation', 'Children', 'Comedy', 'Musical']",animation animation animation children children children comedy comedy comedy musical musical musical
8575,"Happenstance (Battement d'ailes du papillon, Le)",Comedy|Drama,2001.0,"['Comedy', 'Drama']",comedy comedy comedy drama drama drama
8577,Comandante,Documentary,2003.0,['Documentary'],documentary documentary documentary
8578,Undead,Action|Comedy|Horror|Sci-Fi,2003.0,"['Action', 'Comedy', 'Horror', 'Sci-Fi']",action action action comedy comedy comedy horror horror horror sci-fi sci-fi sci-fi
8580,Into the Woods,Adventure|Comedy|Fantasy|Musical,1991.0,"['Adventure', 'Comedy', 'Fantasy', 'Musical']",adventure adventure adventure comedy comedy comedy fantasy fantasy fantasy musical musical musical
8581,Pirates of Silicon Valley,Documentary|Drama,1999.0,"['Documentary', 'Drama']",documentary documentary documentary drama drama drama
8582,Manufacturing Consent: Noam Chomsky and the Media,Documentary|War,1992.0,"['Documentary', 'War']",documentary documentary documentary war war war
8587,Mayor of the Sunset Strip,Documentary,2003.0,['Documentary'],documentary documentary documentary
8588,Killing Me Softly,Drama|Mystery|Romance|Thriller,2002.0,"['Drama', 'Mystery', 'Romance', 'Thriller']",drama drama drama mystery mystery mystery romance romance romance thriller thriller thriller
8591,"Philadelphia Experiment, The",Adventure|Drama|Sci-Fi,1984.0,"['Adventure', 'Drama', 'Sci-Fi']",adventure adventure adventure drama drama drama sci-fi sci-fi sci-fi
8593,Juice,Action|Crime|Drama|Thriller,1992.0,"['Action', 'Crime', 'Drama', 'Thriller']",action action action crime crime crime drama drama drama thriller thriller thriller
8596,Revenge of the Pink Panther,Comedy|Crime,1978.0,"['Comedy', 'Crime']",comedy comedy comedy crime crime crime
8600,Angels with Dirty Faces,Crime|Drama|Film-Noir|Thriller,1938.0,"['Crime', 'Drama', 'Film-Noir', 'Thriller']",crime crime crime drama drama drama film-noir film-noir film-noir thriller thriller thriller
8601,Zero de conduite (Zero for Conduct) (Zéro de conduite: Jeunes diables au collège),Comedy|Drama,1933.0,"['Comedy', 'Drama']",comedy comedy comedy drama drama drama
8604,Taxi,Action|Comedy,1998.0,"['Action', 'Comedy']",action action action comedy comedy comedy
8605,Taxi 3,Action|Comedy,2003.0,"['Action', 'Comedy']",action action action comedy comedy comedy
8607,Tokyo Godfathers,Adventure|Animation|Drama,2003.0,"['Adventure', 'Animation', 'Drama']",adventure adventure adventure animation animation animation drama drama drama
8609,Our Hospitality,Comedy,1923.0,['Comedy'],comedy comedy comedy
8610,All of Me,Comedy|Fantasy,1984.0,"['Comedy', 'Fantasy']",comedy comedy comedy fantasy fantasy fantasy
8611,"Farmer's Daughter, The",Comedy,1947.0,['Comedy'],comedy comedy comedy
8614,Overboard,Comedy|Romance,1987.0,"['Comedy', 'Romance']",comedy comedy comedy romance romance romance
8617,Butterfield 8,Drama,1960.0,['Drama'],drama drama drama
8620,"Exterminating Angel, The (Ángel exterminador, El)",Comedy|Drama|Fantasy|Mystery,1962.0,"['Comedy', 'Drama', 'Fantasy', 'Mystery']",comedy comedy comedy drama drama drama fantasy fantasy fantasy mystery mystery mystery
8622,Fahrenheit 9/11,Documentary,2004.0,['Documentary'],documentary documentary documentary
8623,Roxanne,Comedy|Romance,1987.0,"['Comedy', 'Romance']",comedy comedy comedy romance romance romance
8626,Dr. Terror's House of Horrors,Horror|Sci-Fi,1965.0,"['Horror', 'Sci-Fi']",horror horror horror sci-fi sci-fi sci-fi
8632,Secret Society,Comedy,2002.0,['Comedy'],comedy comedy comedy
8633,"Last Starfighter, The",Action|Adventure|Comedy|Sci-Fi,1984.0,"['Action', 'Adventure', 'Comedy', 'Sci-Fi']",action action action adventure adventure adventure comedy comedy comedy sci-fi sci-fi sci-fi
8636,Spider-Man 2,Action|Adventure|Sci-Fi|IMAX,2004.0,"['Action', 'Adventure', 'Sci-Fi', 'IMAX']",action action action adventure adventure adventure sci-fi sci-fi sci-fi imax imax imax
8638,Before Sunset,Drama|Romance,2004.0,"['Drama', 'Romance']",drama drama drama romance romance romance
